objectid,uid,x,y,island,longitude,latitude
53854,-155.82994_20.23037,-155.82994623000002,20.23037982,BI,-155.82993174274299,20.2303763666535
53855,-155.82995_20.23058,-155.82995325000002,20.2305888,BI,-155.8299387688539,20.230585350310374
53856,-155.82996_20.23079,-155.82996112,20.23079534,BI,-155.82994664115498,20.230791887007502
53857,-155.82996_20.23100,-155.82996791000002,20.23100408,BI,-155.8299534263133,20.23100063163313
53858,-155.82997_20.23121,-155.82997558,20.231215600000002,BI,-155.82996110100112,20.231212145225612
53859,-155.83642_20.23668,-155.83642263,20.23668202,BI,-155.83640814320228,20.236678569794478
53860,-155.83670_20.23561,-155.83670525,20.23561467,BI,-155.83669077191632,20.23561122077726
53861,-155.83694_20.23560,-155.83694298,20.235600010000002,BI,-155.83692849965766,20.235596554504543
53862,-155.83717_20.23558,-155.83717767,20.23558339,BI,-155.83716319050728,20.235579937677837
53863,-155.83741_20.23556,-155.83741247,20.235566149999997,BI,-155.8373979857848,20.235562696918077
53864,-155.83764_20.23554,-155.83764718,20.235549629999998,BI,-155.83763269377283,20.23554617723744
53865,-155.83788_20.23553,-155.83788219,20.235533139999998,BI,-155.83786770907795,20.23552968714811
53866,-155.83811_20.23551,-155.83811916,20.235516339999997,BI,-155.83810467664486,20.23551288986221
53867,-155.83836_20.23549,-155.83836481,20.235499219999998,BI,-155.83835032441124,20.235495764086345
53868,-155.83726_20.23603,-155.83726468999998,20.23603717,BI,-155.83725020724586,20.236033718899197
53869,-155.83729_20.23629,-155.83729166999998,20.23629566,BI,-155.83727718562838,20.23629220571219
53870,-155.83755_20.23643,-155.83755899000002,20.23643104,BI,-155.83754451081654,20.236427584107297
53871,-155.83787_20.23643,-155.83787808999998,20.23643323,BI,-155.83786360742585,20.23642977450282
53872,-155.83795_20.23624,-155.8379598,20.23624402,BI,-155.83794532079935,20.236240567794454
53873,-155.83789_20.23599,-155.83789016999998,20.23599398,BI,-155.83787568977039,20.235990528941727
53874,-155.83831_20.23597,-155.83831375,20.23597409,BI,-155.83829926488983,20.235970639879337
53875,-155.83833_20.23620,-155.83833668,20.23620976,BI,-155.83832219523194,20.236206304816207
53876,-155.83835_20.23643,-155.83835652,20.23643668,BI,-155.83834203679226,20.23643322841475
53877,-155.83837_20.23666,-155.83837675,20.23666509,BI,-155.83836226900604,20.236661640210997
53878,-155.83840_20.23690,-155.83840460000002,20.236904019999997,BI,-155.8383901156003,20.236900570929258
53879,-155.83805_20.23681,-155.83805038,20.236812179999998,BI,-155.8380359016979,20.236808726359364
53880,-155.83781_20.23679,-155.83781476,20.23679181,BI,-155.83780028043728,20.236788357246315
53881,-155.83757_20.23678,-155.83757449,20.236782429999998,BI,-155.83756000423546,20.23677898135238
53882,-155.83732_20.23677,-155.83732979,20.23677018,BI,-155.83731531273185,20.236766731962042
53883,-155.83711_20.23667,-155.83711122,20.23667357,BI,-155.83709673262237,20.236670119727506
53884,-155.83694_20.23651,-155.83694172000003,20.23651074,BI,-155.83692724089082,20.23650728710563
53885,-155.83684_20.23629,-155.83684809000002,20.23629958,BI,-155.83683360336772,20.236296125419635
53886,-155.83684_20.23607,-155.83684104000002,20.23607053,BI,-155.83682655826968,20.236067077015246
53887,-155.83667_20.23691,-155.83667566,20.23691934,BI,-155.8366611742197,20.236915885564333
53888,-155.83653_20.23714,-155.8365303,20.23714203,BI,-155.83651581401625,20.237138577162675
53889,-155.83665_20.23738,-155.83665025,20.23738677,BI,-155.8366357647921,20.23738331721118
53890,-155.83712_20.23741,-155.83712444,20.23741544,BI,-155.83710995441595,20.23741198891702
53891,-155.83725_20.23722,-155.83725418999998,20.237221050000002,BI,-155.83723970693163,20.237217602040513
53892,-155.83755_20.23733,-155.83755729,20.23733391,BI,-155.83754280393387,20.237330458248028
53893,-155.83779_20.23734,-155.83779181,20.23734565,BI,-155.8377773306448,20.23734220004529
53894,-155.83802_20.23735,-155.83802637,20.2373568,BI,-155.838011888504,20.237353351798692
53895,-155.83826_20.23736,-155.83826109,20.23736896,BI,-155.83824660208163,20.237365507022815
53896,-155.83852_20.23739,-155.83852086000002,20.23739077,BI,-155.83850637616123,20.237387321198014
53897,-155.83623_20.23694,-155.83623888,20.23694665,BI,-155.83622439204257,20.236943195886518
53898,-155.83619_20.23732,-155.8361975,20.23732665,BI,-155.83618301985706,20.237323194189813
53899,-155.83586_20.23731,-155.83586559,20.237313320000002,BI,-155.8358511064605,20.237309864102546
53900,-155.83583_20.23695,-155.83583896000002,20.236952969999997,BI,-155.83582447864634,20.23694951830091
53901,-155.83585_20.23658,-155.83585877000002,20.23658651,BI,-155.83584428713394,20.236583059744834
53902,-155.83591_20.23628,-155.83591441000002,20.23628821,BI,-155.83589992505202,20.23628475338974
53903,-155.83619_20.23609,-155.83619983,20.23609526,BI,-155.8361853484497,20.23609180749077
53904,-155.83626_20.23630,-155.83626979,20.23630841,BI,-155.83625530994183,20.236304953890198
53905,-155.84292_20.21563,-155.84292631,20.215630249999997,BI,-155.84291183018334,20.21562679793136
53906,-155.84226_20.21526,-155.84226060999998,20.21526509,BI,-155.842246127621,20.2152616399193
53907,-155.84167_20.21494,-155.84167059,20.21494289,BI,-155.84165610755105,20.21493944073598
53908,-155.84108_20.21476,-155.84108488,20.214760860000002,BI,-155.8410703953295,20.214757401894204
53909,-155.83981_20.21465,-155.83981606,20.214658580000002,BI,-155.83980157934207,20.214655126821654
53910,-155.83922_20.21469,-155.83922451,20.21469282,BI,-155.8392100248277,20.214689366474307
53911,-155.83862_20.21456,-155.83862513000003,20.21456788,BI,-155.83861064978151,20.21456442267954
53912,-155.83868_20.21381,-155.83868608,20.21381556,BI,-155.83867159669373,20.213812101773883
53913,-155.83797_20.21273,-155.83797593999998,20.212735100000003,BI,-155.83796145486414,20.21273164721423
53914,-155.83723_20.21228,-155.83723867999998,20.21228385,BI,-155.8372241948013,20.212280393871087
53915,-155.83689_20.21148,-155.83689605,20.21148775,BI,-155.83688157029127,20.21148429890025
53916,-155.83744_20.21065,-155.83744828,20.21065693,BI,-155.83743379747162,20.210653477113908
53917,-155.83768_20.20992,-155.83768949,20.20992077,BI,-155.83767500281724,20.20991731822836
53918,-155.83784_20.20942,-155.83784577,20.20942796,BI,-155.83783128431747,20.209424509396534
53919,-155.83875_20.20841,-155.83875590999997,20.20841765,BI,-155.8387414247482,20.208414190927797
53920,-155.83751_20.20823,-155.83751206,20.208233290000003,BI,-155.8374975720506,20.208229840657374
53921,-155.83717_20.20889,-155.83717388,20.208893540000002,BI,-155.83715939783437,20.208890086203485
53922,-155.83630_20.20884,-155.83630709,20.20884333,BI,-155.83629260811318,20.20883987982391
53923,-155.83568_20.20831,-155.83568293,20.20831549,BI,-155.8356684468778,20.208312036228957
53924,-155.83518_20.20894,-155.83518236,20.20894493,BI,-155.83516787659417,20.208941478032063
53925,-155.83608_20.20969,-155.83608495000001,20.209690740000003,BI,-155.83607046835104,20.20968728325511
53926,-155.83671_20.21001,-155.83671412,20.2100195,BI,-155.83669963579868,20.210016044973365
53927,-155.83639_20.21077,-155.83639668,20.21077144,BI,-155.83638219390858,20.210767990528954
53928,-155.83608_20.21174,-155.83608817,20.211743730000002,BI,-155.8360736902116,20.211740273554856
53929,-155.83643_20.21261,-155.83643672,20.212618449999997,BI,-155.8364222392766,20.212614996557736
53930,-155.83733_20.21419,-155.8373325,20.21419653,BI,-155.83731801632777,20.21419307403196
53931,-155.83769_20.21479,-155.83769755,20.21479747,BI,-155.8376830660684,20.214794014661628
53932,-155.83704_20.21517,-155.83704487,20.21517592,BI,-155.83703038855506,20.215172469779688
53933,-155.83581_20.21573,-155.83581854000002,20.21573114,BI,-155.83580405841704,20.21572768836079
53934,-155.83566_20.21667,-155.83566971,20.21667041,BI,-155.83565522615078,20.21666695927174
53935,-155.83567_20.21716,-155.83567765,20.21716876,BI,-155.83566316962563,20.217165301168304
53936,-155.83526_20.21785,-155.83526897,20.21785037,BI,-155.83525448640873,20.217846915580413
53937,-155.83759_20.21789,-155.83759978,20.217897530000002,BI,-155.8375852998824,20.217894078051412
53938,-155.83744_20.21716,-155.83744149,20.217169709999997,BI,-155.83742700926462,20.217166259293997
53939,-155.83753_20.21670,-155.83753448000002,20.21670451,BI,-155.83751999770257,20.216701057786185
53940,-155.83764_20.21625,-155.83764279000002,20.21625323,BI,-155.83762830184708,20.216249777572067
53941,-155.83791_20.21585,-155.83791496999999,20.215852560000002,BI,-155.83790048363716,20.215849106494133
53942,-155.83829_20.21544,-155.83829061,20.21544407,BI,-155.83827612920444,20.215440619709607
53943,-155.83888_20.21584,-155.83888566,20.215849560000002,BI,-155.83887117377694,20.215846110439838
53944,-155.83944_20.21582,-155.83944378,20.21582172,BI,-155.83942930084072,20.215818269062467
53945,-155.84056_20.21593,-155.84056286,20.215932470000002,BI,-155.84054837172616,20.215929017651646
53946,-155.84108_20.21614,-155.84108451,20.21614286,BI,-155.84107002276394,20.21613940216981
53947,-155.84157_20.21626,-155.84157059999998,20.21626177,BI,-155.84155611565893,20.216258316194615
53948,-155.84201_20.21658,-155.84201942,20.21658081,BI,-155.84200494012399,20.21657735676176
53949,-155.84251_20.21669,-155.84251444,20.21669269,BI,-155.8424999551703,20.216689236193286
53950,-155.84308_20.21669,-155.84308335999998,20.21669884,BI,-155.84306887388837,20.216695388003178
53951,-155.84369_20.21651,-155.84369610000002,20.21651795,BI,-155.8436816203738,20.216514495165324
53952,-155.86171_20.20413,-155.86171279,20.20413866,BI,-155.86169830681183,20.204135203783007
53953,-155.86351_20.23911,-155.86351753,20.2391188,BI,-155.86350304911002,20.23911534577355
53954,-155.86454_20.23956,-155.86454429,20.239569109999998,BI,-155.8645298100981,20.23956565215027
53955,-155.87506_20.22586,-155.87506711,20.22586802,BI,-155.8750526323186,20.22586456594252
53956,-155.86649_20.24178,-155.86649738,20.24178058,BI,-155.86648289534682,20.241777129549316
53957,-155.87099_20.23191,-155.87099739,20.231915,BI,-155.8709829044844,20.231911549644597
53958,-155.87295_20.23004,-155.87295139999998,20.23004066,BI,-155.87293691937438,20.230037205072986
53959,-155.87433_20.22798,-155.87433303,20.22798828,BI,-155.87431855074405,20.22798482492563
53960,-155.87744_20.21764,-155.87744062,20.21764872,BI,-155.87742613444027,20.21764526488851
53961,-155.87933_20.23691,-155.87933074,20.23691335,BI,-155.87931625386676,20.236909893121496
53962,-155.88267_20.23800,-155.88267147,20.23800528,BI,-155.88265699221583,20.23800182261679
53963,-155.88807_20.23829,-155.88807844000002,20.23829628,BI,-155.88806395995798,20.23829282379689
53964,-155.88811_20.24083,-155.88811384000002,20.24083682,BI,-155.888099356408,20.24083336575341
53965,-155.88438_20.24229,-155.88438965,20.24229091,BI,-155.8843751681055,20.242287459318373
53966,-155.88158_20.24203,-155.88158331,20.242032430000002,BI,-155.88156883141534,20.242028980240867
53967,-155.88074_20.24167,-155.88074066,20.241677369999998,BI,-155.880726182414,20.24167391621324
53968,-155.87894_20.24096,-155.87894243,20.24096156,BI,-155.87892794775652,20.24095810722203
53969,-155.87796_20.24067,-155.87796348,20.24067028,BI,-155.87794899707407,20.240666824753927
53970,-155.87701_20.24024,-155.87701114,20.24024417,BI,-155.87699665398617,20.24024071440809
53971,-155.87588_20.23976,-155.87588256,20.23976058,BI,-155.87586807625422,20.23975712307048
53972,-155.87177_20.23772,-155.87177234,20.2377206,BI,-155.87175785994808,20.23771714723976
53973,-155.87052_20.23686,-155.87052565,20.236862679999998,BI,-155.87051116535375,20.236859230557574
53974,-155.86920_20.23644,-155.86920611,20.23644711,BI,-155.86919162609294,20.23644366018933
53975,-155.87581_20.23282,-155.87581037,20.23282434,BI,-155.87579588474628,20.232820881901596
53976,-155.84415_20.21741,-155.84415336,20.21741725,BI,-155.84413887787582,20.217413795822477
53977,-155.84426_20.21778,-155.84426947,20.21778638,BI,-155.84425498306226,20.217782930463017
53978,-155.84434_20.21818,-155.84434764,20.218184609999998,BI,-155.84433315664157,20.218181152291145
53979,-155.84480_20.21897,-155.84480996,20.21897994,BI,-155.84479548026874,20.218976490047407
53980,-155.84531_20.21968,-155.84531355000001,20.219685339999998,BI,-155.84529906931516,20.219681887861015
53981,-155.84554_20.21894,-155.84554870999997,20.21894743,BI,-155.84553422375606,20.218943974386047
53982,-155.84560_20.21836,-155.84560299,20.21836831,BI,-155.84558850263255,20.218364860819268
53983,-155.84550_20.21791,-155.84550991999998,20.21791617,BI,-155.84549543404023,20.217912711960846
53984,-155.84546_20.21752,-155.84546821,20.217527240000003,BI,-155.8454537272534,20.217523782014307
53985,-155.84532_20.21717,-155.84532245,20.2171743,BI,-155.84530796247608,20.2171708424306
53986,-155.84478_20.21640,-155.8447861,20.216403370000002,BI,-155.84477161342872,20.216399918987317
53987,-155.84446_20.21603,-155.844465,20.21603663,BI,-155.84445051720374,20.216033180849376
53988,-155.84918_20.21432,-155.84918063,20.214323840000002,BI,-155.84916614470225,20.21432038664528
53989,-155.84714_20.21100,-155.84714067000002,20.2110068,BI,-155.84712618880678,20.21100334164909
53990,-155.84454_20.21053,-155.84454754,20.21053147,BI,-155.84453306097578,20.210528018347446
53991,-155.84190_20.21356,-155.84190065,20.21356953,BI,-155.84188616335194,20.213566072820978
53992,-155.84209_20.21420,-155.84209364,20.214202250000003,BI,-155.84207916150535,20.21419879316733
53993,-155.84264_20.21448,-155.84264093000002,20.21448359,BI,-155.8426264508487,20.214480131271642
53994,-155.84305_20.21481,-155.84305680999998,20.21481807,BI,-155.8430423312807,20.214814617046642
53995,-155.84354_20.21521,-155.8435427,20.21521565,BI,-155.84352821552582,20.215212199975348
53996,-155.88970_20.16070,-155.88970931,20.160705229999998,BI,-155.8896948254403,20.16070177033973
53997,-155.84003_20.19928,-155.84003937,20.1992859,BI,-155.84002488345052,20.19928244164621
53998,-155.85695_20.19890,-155.85695249,20.19890263,BI,-155.85693800241077,20.19889917557381
53999,-155.84147_20.20379,-155.84147849,20.20379875,BI,-155.84146400228005,20.20379529212061
54000,-155.84099_20.19888,-155.84099612,20.198887239999998,BI,-155.84098163342102,20.19888378269789
54001,-155.83978_20.19689,-155.83978014,20.19689356,BI,-155.8397656514915,20.196890102581428
54002,-155.84071_20.19782,-155.84071942,20.197825520000002,BI,-155.84070493357777,20.197822070649543
54003,-155.84093_20.20007,-155.84093637,20.20007288,BI,-155.84092188689831,20.200069424436926
54004,-155.84050_20.19130,-155.84050956,20.19130182,BI,-155.84049507571865,20.191298368691164
54005,-155.90162_20.18745,-155.90162319,20.18745525,BI,-155.90160871050455,20.187451791310973
54006,-155.88148_20.13105,-155.88148260000003,20.13105296,BI,-155.88146812045295,20.13104949645679
54007,-155.88774_20.14479,-155.88774138,20.14479219,BI,-155.88772689600466,20.144788734588307
54008,-155.88220_20.14063,-155.88220513000002,20.14063434,BI,-155.8821906455251,20.14063088350716
54009,-155.80406_20.14804,-155.80406844,20.14804592,BI,-155.80405395605757,20.148042461480127
54010,-155.80869_20.15260,-155.80869728000002,20.15260763,BI,-155.80868279622374,20.15260417423215
54011,-155.81287_20.16003,-155.81287949,20.16003722,BI,-155.81286500024368,20.16003376454006
54012,-155.81308_20.15733,-155.8130851,20.15733046,BI,-155.8130706184343,20.157327002376878
54013,-155.81523_20.14715,-155.81523432,20.14715963,BI,-155.81521983784677,20.14715617333724
54014,-155.82827_20.14792,-155.8282729,20.14792873,BI,-155.8282584119582,20.147925275409484
54015,-155.80928_20.15063,-155.80928032,20.15063227,BI,-155.80926583310048,20.150628812279777
54016,-155.81776_20.15172,-155.8177659,20.15172948,BI,-155.81775141542744,20.151726024092145
54017,-155.84361_20.06927,-155.84361025,20.06927996,BI,-155.84359576245626,20.06927649820622
54018,-155.84710_20.06966,-155.84710322,20.069668450000002,BI,-155.84708873806386,20.069664987904954
54019,-155.85070_20.06851,-155.85070858999998,20.06851385,BI,-155.8506941055143,20.06851038450997
54020,-155.85137_20.06930,-155.85137888,20.069304889999998,BI,-155.85136439046832,20.069301424050437
54021,-155.85090_20.07000,-155.85090589,20.0700027,BI,-155.85089140353423,20.06999923735306
54022,-155.84620_20.07018,-155.84620393,20.07018274,BI,-155.8461894469979,20.070179274586298
54023,-155.84746_20.07070,-155.84746123,20.070705479999997,BI,-155.84744674318756,20.07070202174178
54024,-155.84881_20.06595,-155.84881384000002,20.0659548,BI,-155.8487993520706,20.06595133964472
54025,-155.84545_20.06872,-155.84545902000002,20.06872932,BI,-155.84544453518103,20.06872586209456
54026,-155.84473_20.06871,-155.84473002,20.06871222,BI,-155.84471553237228,20.068708762914362
54027,-155.85048_20.07096,-155.85048600000002,20.070963050000003,BI,-155.8504715093653,20.07095959096814
54028,-155.84552_20.06949,-155.84552884,20.06949015,BI,-155.84551435396543,20.0694866896175
54029,-155.84287_20.06645,-155.84287690000002,20.066450760000002,BI,-155.84286241311682,20.066447300851454
